user,item,rating
24869,73601,8.0
24869,73602,6.0
24870,1851,9.0
24870,9208,6.0
24870,73603,6.0
24871,73604,6.0
24871,73605,8.0
24871,73606,7.0
24872,24487,4.0
24872,28641,9.0
24872,30410,9.0
24872,35709,10.0
24872,39331,7.0
24872,45992,8.0
24872,52775,7.0
24872,56726,10.0
24872,73607,4.0
24872,73608,8.0
24872,73609,8.0
24872,73610,7.0
24873,35460,9.0
24874,4359,6.0
24874,73611,8.0
24874,73612,7.0
24875,73613,9.0
24876,73614,6.0
24877,26361,9.0
24878,73615,8.0
24879,73618,10.0
24880,28098,4.0
24880,73619,5.0
24881,2938,8.0
24881,27385,8.0
24882,73620,5.0
24883,67804,9.0
24884,55873,9.0
24884,73621,5.0
24885,32808,9.0
24886,34995,5.0
24887,73622,9.0
24888,39300,6.0
24889,500,9.0
24890,908,9.0
24890,4757,5.0
24890,5704,4.0
24890,27679,8.0
24890,28614,8.0
24890,35242,7.0
24890,39479,9.0
24890,73623,6.0
24890,73624,8.0
24890,73625,6.0
24891,73626,9.0
24892,63428,4.0
24892,73627,7.0
24893,26012,10.0
24893,30022,10.0
24894,73628,6.0
24894,73629,8.0
24895,42969,7.0
24896,73630,8.0
24897,57424,7.0
24897,73631,8.0
24898,30156,5.0
24898,33197,5.0
24898,73632,5.0
24899,10053,10.0
24900,43481,7.0
24901,73639,3.0
24901,73640,5.0
24901,73641,5.0
24901,73642,3.0
24902,73643,6.0
24903,8025,8.0
24904,32676,10.0
24905,36739,9.0
24905,73644,5.0
24905,73645,8.0
24905,73646,9.0
24906,3217,8.0
24907,73647,6.0
24907,73648,8.0
24907,73649,5.0
24908,29572,8.0
24908,31597,6.0
24909,27898,7.0
24910,73650,6.0
24911,73651,6.0
24912,73652,3.0
24913,6366,10.0
24913,8133,10.0
24913,26250,7.0
24913,38518,10.0
24913,40794,10.0
24913,73653,8.0
24914,69215,7.0
24914,73654,5.0
24915,22405,10.0
24915,32806,8.0
24915,73655,9.0
24915,73656,7.0
24915,73657,9.0
24915,73658,8.0
24915,73659,7.0
24915,73660,8.0
24915,73661,9.0
24915,73662,6.0
24916,34999,7.0
24916,50500,8.0
24916,69393,8.0
24916,73663,8.0
24916,73664,6.0
24916,73665,10.0
24917,27771,8.0
24918,73666,8.0
24919,68544,8.0
24920,138,7.0
24920,430,6.0
24920,1842,8.0
24920,2738,7.0
24920,8722,4.0
24920,26207,9.0
24920,34293,6.0
24920,34646,7.0
24920,40396,8.0
24920,45540,8.0
24920,47242,5.0
24920,53119,3.0
24920,58830,7.0
24920,72332,9.0
24920,73667,9.0
24920,73668,5.0
24920,73669,5.0
24921,32945,9.0
24922,26652,10.0
24922,63214,7.0
24922,69595,8.0
24923,52979,8.0
24924,30382,9.0
24925,2136,7.0
24925,3698,8.0
24925,11584,8.0
24925,13498,8.0
24925,17530,6.0
24925,25623,7.0
24925,30338,10.0
24925,33441,9.0
24925,35365,10.0
24925,47140,7.0
24925,50188,8.0
24925,62312,7.0
24925,73674,8.0
24925,73675,9.0
24925,73676,8.0
24925,73677,5.0
24925,73678,8.0
24925,73679,8.0
24925,73680,7.0
24925,73681,9.0
24925,73682,10.0
24925,73683,3.0
24925,73684,7.0
24925,73685,5.0
24925,73686,8.0
24925,73687,8.0
24925,73688,8.0
24925,73689,7.0
24925,73690,6.0
24925,73691,7.0
24925,73692,7.0
24925,73693,9.0
24925,73694,8.0
24925,73695,7.0
24925,73696,6.0
24925,73697,7.0
24926,2290,9.0
24927,9871,8.0
24927,40676,5.0
24927,73698,5.0
24927,73699,5.0
24928,73700,8.0
24929,6209,8.0
24929,31913,8.0
24929,31945,8.0
24929,39818,8.0
24929,46711,5.0
24929,55512,5.0
24929,57019,8.0
24929,58122,9.0
24929,61677,8.0
24929,73701,5.0
24929,73702,9.0
24929,73703,7.0
24929,73704,8.0
24929,73705,5.0
24929,73706,7.0
24929,73707,9.0
24929,73708,8.0
24929,73709,5.0
24929,73710,8.0
24929,73711,3.0
24929,73712,6.0
24929,73713,8.0
24929,73714,6.0
24929,73715,5.0
24929,73716,7.0
24929,73717,8.0
24929,73718,6.0
24929,73719,9.0
24929,73720,10.0
24929,73721,8.0
24929,73722,6.0
24929,73723,7.0
24930,73724,8.0
24931,291,7.0
24931,19756,7.0
24931,26445,8.0
24931,33668,9.0
24931,46828,5.0
24931,73725,5.0
24931,73726,3.0
24931,73727,9.0
24931,73728,5.0
24932,42311,6.0
24932,73729,7.0
24933,37092,6.0
24934,462,10.0
24934,35167,8.0
24934,73730,9.0
24934,73731,10.0
24934,73732,9.0
24935,73733,8.0
24936,73734,10.0
24937,26218,9.0
24937,63958,7.0
24938,50072,8.0
24939,58371,8.0
24940,36709,8.0
24941,73735,5.0
24942,10897,10.0
24943,63510,6.0
24944,27848,10.0
24945,1399,10.0
24945,2604,10.0
24945,51860,8.0
24946,971,10.0
24946,1851,10.0
24946,26546,10.0
24946,26794,2.0
24946,30412,2.0
24946,72757,7.0
24947,73736,7.0
24948,674,9.0
24948,912,9.0
24948,1987,8.0
24948,27744,8.0
24948,28811,8.0
24948,30438,9.0
24948,41010,8.0
24948,47373,9.0
24948,73737,8.0
24949,57726,9.0
24950,30396,9.0
24951,30139,10.0
24952,73738,5.0
24953,162,8.0
24954,25104,10.0
24954,73739,7.0
24955,26568,10.0
24956,73740,6.0
24957,26521,10.0
24957,73741,10.0
24957,73742,10.0
24957,73743,10.0
24958,50609,8.0
24959,30481,10.0
24960,29988,8.0
24961,73747,3.0
24962,27986,10.0
24963,55897,8.0
24964,3821,8.0
24965,73748,10.0
24965,73749,10.0
24966,73750,8.0
24967,37517,9.0
24968,2724,10.0
24969,40164,10.0
24970,31614,8.0
24971,28732,8.0
24972,18861,8.0
24972,23967,10.0
24972,27471,7.0
24972,27502,10.0
24972,29218,9.0
24972,34243,10.0
24972,35187,9.0
24972,36942,10.0
24972,42713,9.0
24972,61136,6.0
24972,73751,8.0
24972,73752,8.0
24972,73753,7.0
24972,73754,8.0
24972,73755,8.0
24972,73756,9.0
24972,73757,8.0
24972,73758,8.0
24972,73759,10.0
24972,73760,7.0
24973,39319,8.0
24974,73761,8.0
24974,73762,6.0
24974,73763,5.0
24975,36325,10.0
24975,68869,6.0
24976,73764,10.0
24977,73765,5.0
24977,73766,10.0
24978,73767,10.0
24979,26234,8.0
24979,32947,6.0
24979,73768,3.0
24979,73769,8.0
24979,73770,5.0
24980,26163,8.0
24981,27563,6.0
24982,73771,7.0
24983,25722,10.0
24983,26770,10.0
24983,27888,9.0
24983,46153,7.0
24983,73772,10.0
24984,73773,8.0
24985,59682,9.0
24985,73774,7.0
24986,26459,8.0
24987,73775,7.0
24988,295,1.0
24988,692,8.0
24988,1668,5.0
24988,1920,7.0
24988,21799,6.0
24988,28281,10.0
24988,29818,6.0
24988,31401,6.0
24988,31411,7.0
24988,33491,9.0
24988,34886,7.0
24988,39822,9.0
24988,50202,3.0
24988,52860,7.0
24988,54453,7.0
24988,67228,7.0
24988,73776,9.0
24988,73777,7.0
24988,73778,10.0
24988,73779,7.0
24988,73780,8.0
24988,73781,8.0
24988,73782,5.0
24989,31700,8.0
24990,43983,8.0
24991,73783,8.0
24992,25871,9.0
24993,6174,8.0
24994,26107,8.0
24995,7367,8.0
24995,61677,6.0
24995,73784,8.0
24996,2843,9.0
24996,40804,8.0
24996,43792,8.0
24996,50065,8.0
24996,56732,9.0
24996,73785,8.0
24996,73786,8.0
24997,26929,9.0
24998,520,7.0
24998,4581,7.0
24998,10425,8.0
24998,26210,8.0
24998,56691,7.0
24998,73787,7.0
24998,73788,8.0
24998,73789,8.0
24999,73790,5.0
25000,1375,8.0
25000,26775,8.0
25000,35422,5.0
25000,36383,10.0
25000,37948,8.0
25000,73792,7.0
25000,73793,8.0
25001,1416,3.0
25002,14473,3.0
25003,73794,5.0
25004,73795,5.0
25005,33891,10.0
25005,73170,5.0
25006,47,9.0
25006,461,8.0
25006,571,8.0
25006,51774,6.0
25007,73796,10.0
25008,2052,7.0
25008,12706,10.0
25008,31977,6.0
25008,32872,10.0
25008,35281,9.0
25008,35407,7.0
25008,39296,5.0
25008,42981,4.0
25008,73797,5.0
25008,73798,6.0
25008,73799,5.0
25009,73800,1.0
25010,73801,8.0
25011,4407,6.0
25011,14351,7.0
25011,56945,6.0
25011,73802,7.0
25012,54262,8.0
25013,27019,8.0
25014,27010,8.0
25015,61068,9.0
25016,56416,10.0
25016,58877,8.0
25016,73803,10.0
25016,73804,10.0
25016,73805,10.0
25016,73806,10.0
25016,73807,10.0
25016,73808,10.0
25016,73809,10.0
25016,73810,8.0
25016,73811,8.0
25016,73812,10.0
25016,73813,10.0
25016,73814,10.0
25017,27734,10.0
25017,32194,8.0
25017,34139,9.0
25017,45433,9.0
25017,53924,9.0
25017,54835,6.0
25017,55361,7.0
25017,66036,4.0
25017,73815,5.0
25018,34890,8.0
25019,73813,10.0
25020,854,8.0
25020,1215,7.0
25020,27203,5.0
25020,36487,6.0
25020,40064,10.0
25020,70113,7.0
25020,73816,6.0
25020,73817,8.0
25020,73818,6.0
25020,73819,7.0
25020,73820,4.0
25020,73821,7.0
25021,73822,10.0
25022,2291,7.0
25022,2305,4.0
25022,2425,7.0
25022,8705,6.0
25022,14612,7.0
25022,26929,8.0
25022,28025,5.0
25022,31401,7.0
25022,35021,7.0
25022,67563,6.0
25022,73823,8.0
25022,73824,5.0
25022,73825,7.0
25022,73826,7.0
25023,32835,10.0
25024,73827,7.0
25025,30695,8.0
25025,65778,10.0
25025,73828,6.0
25025,73829,9.0
25026,63,9.0
25026,132,8.0
25026,261,9.0
25026,799,5.0
25026,1592,8.0
25026,2290,8.0
25026,3656,8.0
25026,3764,7.0
25026,6360,7.0
25026,7282,7.0
25026,9966,9.0
25026,14078,7.0
25026,19609,7.0
25026,20744,7.0
25026,21294,5.0
25026,26673,7.0
25026,26894,5.0
25026,27680,9.0
25026,32475,9.0
25026,34894,7.0
25026,37592,7.0
25026,37991,8.0
25026,38454,9.0
25026,39136,9.0
25026,39732,5.0
25026,40918,7.0
25026,43503,8.0
25026,43663,8.0
25026,46430,8.0
25026,50202,7.0
25026,51708,6.0
25026,61000,7.0
25026,73830,8.0
25026,73831,5.0
25026,73832,8.0
25026,73833,8.0
25026,73834,8.0
25026,73835,7.0
25026,73836,8.0
25026,73837,7.0
25026,73838,5.0
25026,73839,7.0
25026,73840,8.0
25026,73841,7.0
25026,73842,7.0
25026,73843,7.0
25026,73844,6.0
25026,73845,8.0
25026,73846,7.0
25026,73847,5.0
25026,73848,7.0
25026,73849,5.0
25026,73850,8.0
25026,73851,9.0
25026,73852,8.0
25026,73853,5.0
25026,73854,8.0
25026,73855,8.0
25026,73856,7.0
25026,73857,5.0
25026,73858,8.0
25026,73859,5.0
25026,73860,7.0
25026,73861,8.0
25026,73862,9.0
25026,73863,8.0
25026,73864,9.0
25026,73865,7.0
25026,73866,8.0
25026,73867,7.0
25027,26312,10.0
25027,26431,9.0
25027,35421,6.0
25027,48766,8.0
25027,49903,10.0
25027,55437,8.0
25027,73868,8.0
25027,73869,8.0
25028,50268,8.0
25029,27024,5.0
25030,33856,8.0
25031,37232,6.0
25031,73870,8.0
25032,4706,7.0
25033,27028,7.0
25033,73871,9.0
25034,73872,8.0
25035,295,3.0
25035,21778,6.0
25035,32063,5.0
25035,34912,10.0
25035,44765,10.0
25035,73873,9.0
25035,73874,8.0
25035,73875,8.0
25036,333,3.0
25036,375,9.0
25036,867,7.0
25036,2636,4.0
25036,16338,2.0
25036,26370,8.0
25036,27742,6.0
25036,47166,7.0
25036,50679,4.0
25036,66337,3.0
25036,73876,5.0
25036,73877,7.0
25036,73878,3.0
25036,73879,5.0
25036,73880,7.0
25036,73881,6.0
25037,30667,5.0
25038,5932,7.0
25039,25871,7.0
25039,26067,8.0
25039,73882,6.0
25040,28971,8.0
25041,73883,10.0
25042,73884,2.0
25043,26966,6.0
25044,42025,5.0
25045,1935,5.0
25046,73885,8.0
25047,73886,7.0
25048,36877,3.0
25048,70812,5.0
25048,73887,7.0
25048,73888,5.0
25048,73889,5.0
25049,58378,8.0
25050,26116,1.0
25050,26895,9.0
25051,3754,10.0
25051,41203,10.0
25051,73890,7.0
25051,73891,10.0
25052,4636,8.0
25052,25573,7.0
25052,28185,7.0
25052,73892,9.0
25052,73893,9.0
25052,73894,10.0
25052,73895,8.0
25052,73896,8.0
25052,73897,6.0
25053,1323,9.0
25053,1435,8.0
25053,4098,8.0
25053,37519,4.0
25053,64595,7.0
25053,73898,6.0
25054,73899,7.0
25055,73900,7.0
25056,38367,7.0
25057,28986,8.0
25058,28203,10.0
25059,26642,3.0
25059,28452,6.0
25060,73901,7.0
25061,73902,8.0
25062,73903,8.0
25063,73904,1.0
25064,73905,9.0
25065,73906,10.0
25066,26794,6.0
25067,46202,9.0
25068,73907,5.0
25069,44763,8.0
25070,483,10.0
25070,2301,9.0
25070,47096,9.0
25071,389,8.0
25071,17302,7.0
25071,30329,10.0
25071,62067,7.0
25071,73908,8.0
25072,48557,5.0
25073,73909,9.0
25074,2133,7.0
25074,11094,8.0
25074,12001,7.0
25074,31782,8.0
25074,39670,8.0
25074,40495,6.0
25074,45011,5.0
25074,46965,7.0
25074,47416,6.0
25074,58517,7.0
25074,64565,7.0
25074,73910,4.0
25074,73911,7.0
25074,73912,7.0
25074,73913,7.0
25074,73914,6.0
25074,73915,7.0
25074,73916,7.0
25074,73917,7.0
25074,73918,7.0
25074,73919,7.0
25074,73920,7.0
25074,73921,8.0
25074,73922,7.0
25075,33905,6.0
25075,34842,8.0
25075,73923,7.0
25076,73924,8.0
25077,1009,9.0
25078,33316,6.0
25079,27680,10.0
25079,48841,9.0
25079,55828,10.0
25079,65907,6.0
25080,6452,7.0
25080,14373,10.0
25080,15639,8.0
25080,41774,5.0
25080,41864,9.0
25080,41908,10.0
25080,41973,8.0
25080,54016,10.0
25080,73925,9.0
25080,73926,4.0
25080,73927,10.0
25080,73928,7.0
25080,73929,7.0
25080,73930,10.0
25080,73931,9.0
25080,73932,10.0
25080,73933,5.0
25080,73934,7.0
25080,73935,10.0
25080,73936,9.0
25080,73937,10.0
25080,73938,1.0
25080,73939,4.0
25080,73940,6.0
25080,73941,6.0
25080,73942,8.0
25080,73943,5.0
25080,73944,9.0
25080,73945,7.0
25080,73946,7.0
25080,73947,9.0
25080,73948,9.0
25080,73949,8.0
25080,73950,8.0
25080,73951,9.0
25080,73952,9.0
25080,73953,3.0
25080,73954,8.0
25080,73955,9.0
25080,73956,10.0
25080,73957,8.0
25080,73958,5.0
25080,73959,9.0
25080,73960,9.0
25080,73961,7.0
25080,73962,9.0
25080,73963,9.0
25080,73964,10.0
25080,73965,10.0
25080,73966,8.0
25080,73967,6.0
25080,73968,6.0
25080,73969,6.0
25080,73970,7.0
25080,73971,6.0
25080,73972,6.0
25080,73973,10.0
25080,73974,8.0
25080,73975,10.0
25080,73976,10.0
25080,73977,10.0
25080,73978,9.0
25080,73979,5.0
25080,73980,9.0
25080,73981,8.0
25080,73982,9.0
25080,73983,3.0
25080,73984,8.0
25080,73985,10.0
25080,73986,5.0
25080,73987,8.0
25080,73988,5.0
25080,73989,8.0
25080,73990,5.0
25080,73991,6.0
25080,73992,5.0
25080,73993,8.0
25080,73994,9.0
25080,73995,10.0
25080,73996,10.0
25080,73997,10.0
25081,38855,8.0
25082,73999,8.0
25083,29911,6.0
25083,74000,7.0
25083,74001,8.0
25084,59833,8.0
25085,25382,7.0
25086,41997,5.0
25087,9177,8.0
25088,161,8.0
25089,74002,8.0
25090,22226,9.0
25091,74003,8.0
25092,74004,9.0
25093,74005,10.0
25093,74006,10.0
25093,74007,2.0
25094,289,10.0
25094,290,10.0
25094,325,9.0
25094,4282,8.0
25094,5003,10.0
25094,26662,10.0
25094,27565,10.0
25094,30410,8.0
25094,32522,10.0
25094,36217,7.0
25094,39066,8.0
25094,74008,1.0
25094,74009,8.0
25094,74010,8.0
25094,74011,5.0
25095,46381,5.0
25096,42074,4.0
25096,74014,5.0
25097,922,10.0
25097,984,7.0
25097,2898,8.0
25097,4636,10.0
25097,5518,10.0
25097,14802,10.0
25097,15632,8.0
25097,17980,10.0
25097,18008,10.0
25097,26600,10.0
25097,26767,10.0
25097,27330,10.0
25097,27477,2.0
25097,27987,10.0
25097,34236,10.0
25097,34325,10.0
25097,42387,10.0
25097,42921,10.0
25097,46737,10.0
25097,58585,8.0
25097,63569,10.0
25097,69704,9.0
25097,74015,10.0
25097,74016,10.0
25097,74017,8.0
25097,74018,10.0
25097,74019,10.0
25097,74020,9.0
25097,74021,10.0
25097,74022,10.0
25097,74023,10.0
25097,74024,8.0
25097,74025,10.0
25097,74026,10.0
25097,74027,10.0
25097,74028,10.0
25097,74029,10.0
25097,74030,8.0
25097,74031,9.0
25097,74032,10.0
25097,74033,9.0
25097,74034,9.0
25097,74035,10.0
25097,74036,8.0
25097,74037,10.0
25097,74038,10.0
25097,74039,10.0
25097,74040,9.0
25097,74041,9.0
25097,74042,10.0
25097,74043,8.0
25097,74044,10.0
25097,74045,10.0
25097,74046,10.0
25097,74047,10.0
25097,74048,9.0
25097,74049,5.0
25097,74050,3.0
25097,74051,10.0
25097,74052,8.0
25097,74053,9.0
25097,74054,6.0
25097,74055,10.0
25097,74056,7.0
25097,74057,6.0
25097,74058,7.0
25097,74059,7.0
25097,74060,10.0
25097,74061,8.0
25097,74062,8.0
25097,74063,7.0
25097,74064,8.0
25097,74065,10.0
25097,74066,10.0
25097,74067,9.0
25097,74068,10.0
25097,74069,10.0
25097,74070,10.0
25097,74071,10.0
25097,74072,10.0
25097,74073,10.0
25097,74074,8.0
25097,74075,9.0
25097,74076,9.0
25097,74077,10.0
25097,74078,10.0
25097,74079,10.0
25097,74080,10.0
25097,74081,10.0
25097,74082,7.0
25097,74083,8.0
25097,74084,8.0
25097,74085,10.0
25097,74086,10.0
25097,74087,9.0
25097,74088,8.0
25098,74089,8.0
25099,57707,6.0
25099,69921,5.0
25100,939,10.0
25100,8632,9.0
25100,26489,10.0
25100,28670,10.0
25100,47377,10.0
25100,50402,9.0
25101,52724,8.0
25101,55590,9.0
25101,64325,8.0
25101,74090,8.0
25101,74091,4.0
25101,74092,8.0
25101,74093,5.0
25101,74094,10.0
25101,74095,8.0
25102,2098,5.0
25102,74096,8.0
25102,74097,8.0
25102,74098,6.0
25103,32505,6.0
25104,74099,10.0
25105,74100,9.0
25106,4932,8.0
25107,74102,5.0
25108,16913,8.0
25108,24288,7.0
25109,74103,7.0
25110,74104,8.0
25111,74105,4.0
25112,74106,7.0
25113,8813,8.0
25113,30826,7.0
25113,74107,6.0
25113,74108,6.0
25113,74109,8.0
25113,74110,5.0
25113,74111,6.0
25114,74112,7.0
25115,26116,3.0
25115,27073,8.0
25115,27393,8.0
25115,27566,7.0
25115,34202,7.0
25115,34646,7.0
25115,40381,5.0
25115,57408,5.0
25115,74113,6.0
25115,74114,7.0
25116,52957,5.0
25116,74115,5.0
25116,74116,5.0
25116,74117,5.0
25116,74118,5.0
25117,28205,9.0
25117,32269,9.0
25118,65213,5.0
25118,74119,10.0
25119,74120,7.0
25120,37137,9.0
25121,310,9.0
25121,345,6.0
25121,725,8.0
25121,922,10.0
25121,1944,5.0
25121,7632,5.0
25121,9479,10.0
25121,26459,6.0
25121,28139,5.0
25121,32872,5.0
25121,32906,10.0
25121,34889,10.0
25121,39774,10.0
25121,40380,5.0
25121,43546,9.0
25121,52742,7.0
25121,74125,8.0
25121,74126,7.0
25121,74127,10.0
25121,74128,10.0
25122,74129,5.0
25123,74130,10.0
25124,35826,7.0
25124,50236,8.0
25124,74131,8.0
25125,3758,2.0
25126,798,7.0
25126,3808,8.0
25126,28363,6.0
25126,74132,7.0
25126,74133,3.0
25127,74134,8.0
25128,74089,8.0
25129,74135,10.0
25130,473,5.0
25130,2058,8.0
25130,25871,8.0
25130,26163,9.0
25130,28344,5.0
25130,28799,6.0
25130,28991,8.0
25130,29484,7.0
25130,30410,7.0
25130,34176,7.0
25130,37670,8.0
25130,47353,8.0
25130,54940,8.0
25130,58240,7.0
25130,66451,5.0
25130,68354,5.0
25130,74136,6.0
25130,74137,6.0
25131,74138,7.0
25132,74139,5.0
25133,74140,8.0
25134,33530,9.0
25135,31701,8.0
25135,74141,10.0
25136,35165,10.0
25137,642,7.0
25137,1098,7.0
25137,14275,10.0
25137,28320,5.0
25137,30809,10.0
25137,33495,9.0
25137,67588,6.0
25137,74142,6.0
25137,74143,5.0
25137,74144,7.0
25137,74145,7.0
25137,74146,7.0
25137,74147,9.0
25137,74148,8.0
25137,74149,5.0
25137,74150,10.0
25138,30284,8.0
25139,74151,3.0
25140,74152,8.0
25141,53,7.0
25141,1789,7.0
25141,2234,8.0
25141,4782,10.0
25141,4831,8.0
25141,6289,5.0
25141,7440,8.0
25141,17579,7.0
25141,18009,8.0
25141,21918,10.0
25141,25193,6.0
25141,25708,10.0
25141,26518,8.0
25141,26666,8.0
25141,26889,6.0
25141,27316,7.0
25141,27984,7.0
25141,28680,6.0
25141,32560,6.0
25141,32615,8.0
25141,33723,10.0
25141,36483,9.0
25141,36937,7.0
25141,47106,6.0
25141,49542,8.0
25141,60708,8.0
25141,74153,8.0
25141,74154,7.0
25141,74155,5.0
25141,74156,8.0
25141,74157,9.0
25141,74158,7.0
25141,74159,9.0
25141,74160,8.0
25141,74161,10.0
25141,74162,6.0
25141,74163,6.0
25141,74164,10.0
25141,74165,5.0
25142,74166,8.0
25143,1094,10.0
25144,74174,10.0
25145,26550,8.0
25146,74186,7.0
25147,41070,9.0
25148,402,7.0
25148,28197,8.0
25148,31765,7.0
25148,45877,8.0
25149,74187,7.0
25150,1081,9.0
25150,15250,8.0
25150,28028,8.0
25150,74188,8.0
25150,74189,8.0
25150,74190,8.0
25150,74191,9.0
25150,74192,5.0
25150,74193,8.0
25150,74194,8.0
25151,74195,10.0
25152,32888,1.0
25153,27485,5.0
25153,74196,5.0
25154,452,6.0
25154,945,8.0
25154,1576,6.0
25154,1954,5.0
25154,1955,6.0
25154,6675,6.0
25154,12739,5.0
25154,15083,8.0
25154,26045,2.0
25154,26478,7.0
25154,27779,7.0
25154,28363,9.0
25154,28651,5.0
25154,30664,9.0
25154,32776,3.0
25154,37605,9.0
25154,37901,7.0
25154,39143,6.0
25154,50508,4.0
25154,52719,7.0
25154,66579,7.0
25154,74197,4.0
25154,74198,6.0
25154,74199,6.0
25154,74200,7.0
25154,74201,7.0
25154,74202,8.0
25154,74203,5.0
25155,26170,10.0
25155,74204,9.0
25155,74205,5.0
25155,74206,2.0
25156,26207,10.0
25157,74207,3.0
25158,45681,8.0
25159,74089,9.0
25159,74208,7.0
25159,74209,4.0
25159,74210,5.0
25160,30644,8.0
25161,4048,9.0
25162,28767,7.0
25163,28395,8.0
25163,35554,5.0
25163,39023,9.0
25164,74211,8.0
25164,74212,6.0
25165,692,9.0
25165,7832,9.0
25165,8549,9.0
25165,8811,8.0
25165,9667,9.0
25165,11262,9.0
25165,15728,10.0
25165,26237,9.0
25165,27132,9.0
25165,27133,9.0
25165,27848,7.0
25165,28395,7.0
25165,28652,8.0
25165,30246,10.0
25165,31727,8.0
25165,31729,5.0
25165,32319,9.0
25165,32776,9.0
25165,33957,10.0
25165,35075,9.0
25165,37319,8.0
25165,43454,6.0
25165,45432,7.0
25165,55275,7.0
25165,57171,7.0
25165,59288,9.0
25165,60065,7.0
25165,66957,9.0
25165,67376,9.0
25165,68522,10.0
25165,69841,8.0
25165,74213,5.0
25165,74214,9.0
25165,74215,8.0
25165,74216,5.0
25165,74217,8.0
25165,74218,8.0
25165,74219,5.0
25165,74220,8.0
25165,74221,8.0
25165,74222,8.0
25165,74223,7.0
25165,74224,9.0
25165,74225,5.0
25165,74226,5.0
25165,74227,5.0
25165,74228,5.0
25165,74229,9.0
25165,74230,5.0
25165,74231,8.0
25165,74232,8.0
25165,74233,9.0
25165,74234,5.0
25165,74235,5.0
25165,74236,9.0
25165,74237,9.0
25165,74238,7.0
25166,74239,10.0
25167,27940,1.0
25167,37616,3.0
25167,49952,6.0
25167,58363,6.0
25167,74240,3.0
25167,74241,6.0
25167,74242,3.0
25168,74243,6.0
25169,97,8.0
25169,295,6.0
25169,508,10.0
25169,668,9.0
25169,851,10.0
25169,971,10.0
25169,1125,5.0
25169,1534,10.0
25169,1990,5.0
25169,2052,9.0
25169,2393,10.0
25169,3617,8.0
25169,3663,8.0
25169,3765,8.0
25169,4400,10.0
25169,5945,10.0
25169,7339,8.0
25169,7780,8.0
25169,11540,9.0
25169,12122,5.0
25169,23471,10.0
25169,24400,8.0
25169,25931,10.0
25169,26104,7.0
25169,26257,8.0
25169,26300,10.0
25169,26794,10.0
25169,27315,10.0
25169,27958,10.0
25169,28421,10.0
25169,28424,5.0
25169,28710,8.0
25169,28994,10.0
25169,29157,8.0
25169,29723,8.0
25169,30135,10.0
25169,30741,10.0
25169,31380,8.0
25169,32739,5.0
25169,33084,8.0
25169,33694,8.0
25169,34625,10.0
25169,34630,9.0
25169,34832,9.0
25169,35305,10.0
25169,36875,5.0
25169,37136,9.0
25169,37586,8.0
25169,37589,10.0
25169,39045,9.0
25169,39267,8.0
25169,39720,8.0
25169,40846,9.0
25169,43050,10.0
25169,45826,8.0
25169,52114,10.0
25169,52806,5.0
25169,56327,9.0
25169,57507,7.0
25169,63734,8.0
25169,64451,8.0
25169,66850,6.0
25169,68864,10.0
25169,69905,9.0
25169,71949,9.0
25169,72516,7.0
25169,73804,10.0
25169,74244,8.0
25169,74245,9.0
25169,74246,7.0
25169,74247,9.0
25169,74248,8.0
25169,74249,8.0
25169,74250,8.0
25169,74251,10.0
25169,74252,10.0
25169,74253,10.0
25169,74254,9.0
25169,74255,10.0
25169,74256,5.0
25169,74257,10.0
25169,74258,8.0
25169,74259,9.0
25169,74260,9.0
25169,74261,10.0
25169,74262,9.0
25169,74263,7.0
25169,74264,8.0
25169,74265,9.0
25169,74266,5.0
25169,74267,8.0
25169,74268,10.0
25169,74269,5.0
25169,74270,9.0
25169,74271,9.0
25169,74272,10.0
25169,74273,9.0
25169,74274,9.0
25169,74275,8.0
25169,74276,8.0
25169,74277,10.0
25169,74278,9.0
25169,74279,10.0
25169,74280,5.0
25169,74281,10.0
25169,74282,9.0
25169,74283,5.0
25169,74284,5.0
25169,74285,8.0
25169,74286,10.0
25169,74287,5.0
25169,74288,7.0
25169,74289,9.0
25169,74290,10.0
25169,74291,10.0
25169,74292,8.0
25169,74293,8.0
25169,74294,10.0
25169,74295,10.0
25169,74296,7.0
25169,74297,5.0
25169,74298,8.0
25169,74299,8.0
25169,74300,5.0
25169,74301,8.0
25169,74302,8.0
25169,74303,5.0
25169,74304,8.0
25169,74305,8.0
25169,74306,7.0
25169,74307,4.0
25169,74308,9.0
25169,74309,8.0
25169,74310,8.0
25169,74311,5.0
25169,74312,10.0
25169,74313,8.0
25169,74314,10.0
25169,74315,8.0
25169,74316,7.0
25169,74317,8.0
25169,74318,7.0
25169,74319,8.0
25169,74320,8.0
25169,74321,8.0
25169,74322,5.0
25169,74323,8.0
25169,74324,10.0
25169,74325,6.0
25169,74326,10.0
25169,74327,9.0
25169,74328,7.0
25169,74329,8.0
25169,74330,10.0
25169,74331,10.0
25169,74332,7.0
25169,74333,9.0
25169,74334,8.0
25169,74335,10.0
25169,74336,9.0
25169,74337,10.0
25169,74338,10.0
25170,5707,8.0
25171,74339,9.0
25172,90,9.0
25172,4782,8.0
25172,26089,9.0
25172,34465,8.0
25172,74340,7.0
25173,74341,7.0
25174,24619,5.0
25174,38002,7.0
25174,38003,8.0
25174,74342,5.0
25174,74343,7.0
25174,74344,5.0
25174,74345,9.0
25174,74346,3.0
25174,74347,7.0
25174,74348,5.0
